img1,img2,is_same_person,model,backend,similarity_metric,distance,threshold,similarity,verified,result_type
003415.jpg,027771.jpg,True,Facenet,opencv,euclidean,10.470907832968766,10.0,N/A,False,FN
003415.jpg,027771.jpg,True,Facenet,ssd,cosine,0.36610989140884154,0.4,63.39,True,TP
003415.jpg,027771.jpg,True,Facenet,ssd,euclidean,10.59002090086563,10.0,N/A,False,FN
003415.jpg,027771.jpg,True,Facenet,mtcnn,cosine,0.4009599604995284,0.4,59.9,False,FN
003415.jpg,027771.jpg,True,Facenet,mtcnn,euclidean,11.177689359198151,10.0,N/A,False,FN
003415.jpg,027771.jpg,True,Facenet,retinaface,cosine,0.3584992485849424,0.4,64.15,True,TP
003415.jpg,027771.jpg,True,Facenet,retinaface,euclidean,10.494985205717267,10.0,N/A,False,FN
003415.jpg,027771.jpg,True,OpenFace,opencv,cosine,0.2012098364192043,0.1,79.88,False,FN
003415.jpg,027771.jpg,True,OpenFace,opencv,euclidean,0.6343655677590991,0.55,N/A,False,FN
003415.jpg,027771.jpg,True,OpenFace,ssd,cosine,0.4327766039451518,0.1,56.72,False,FN
003415.jpg,027771.jpg,True,OpenFace,ssd,euclidean,0.930351136084556,0.55,N/A,False,FN
003415.jpg,027771.jpg,True,OpenFace,mtcnn,cosine,0.3628860507266254,0.1,63.71,False,FN
003415.jpg,027771.jpg,True,OpenFace,mtcnn,euclidean,0.8519225865699154,0.55,N/A,False,FN
003415.jpg,027771.jpg,True,OpenFace,retinaface,cosine,0.3974887962340877,0.1,60.25,False,FN
003415.jpg,027771.jpg,True,OpenFace,retinaface,euclidean,0.891615173221663,0.55,N/A,False,FN
003415.jpg,027771.jpg,True,ArcFace,opencv,cosine,0.5622365169894459,0.68,43.78,True,TP
003415.jpg,027771.jpg,True,ArcFace,opencv,euclidean,3.717014488389375,4.15,N/A,True,TP
003415.jpg,027771.jpg,True,ArcFace,ssd,cosine,0.5782510644936216,0.68,42.17,True,TP
003415.jpg,027771.jpg,True,ArcFace,ssd,euclidean,3.891972505846909,4.15,N/A,True,TP
003415.jpg,027771.jpg,True,ArcFace,mtcnn,cosine,0.583105072203512,0.68,41.69,True,TP
003415.jpg,027771.jpg,True,ArcFace,mtcnn,euclidean,3.9444181115697723,4.15,N/A,True,TP
003415.jpg,027771.jpg,True,ArcFace,retinaface,cosine,0.5509948469467328,0.68,44.9,True,TP
003415.jpg,027771.jpg,True,ArcFace,retinaface,euclidean,3.8246513269164106,4.15,N/A,True,TP
029414.jpg,057124.jpg,True,Facenet,opencv,cosine,0.38814361518919493,0.4,61.19,True,TP
029414.jpg,057124.jpg,True,Facenet,opencv,euclidean,11.104486665321298,10.0,N/A,False,FN
029414.jpg,057124.jpg,True,Facenet,ssd,cosine,0.34972985684431757,0.4,65.03,True,TP
029414.jpg,057124.jpg,True,Facenet,ssd,euclidean,10.256143670684091,10.0,N/A,False,FN
029414.jpg,057124.jpg,True,Facenet,mtcnn,cosine,0.44062005246428126,0.4,55.94,False,FN
029414.jpg,057124.jpg,True,Facenet,mtcnn,euclidean,11.68439308543367,10.0,N/A,False,FN
029414.jpg,057124.jpg,True,Facenet,retinaface,cosine,0.3574930370295599,0.4,64.25,True,TP
029414.jpg,057124.jpg,True,Facenet,retinaface,euclidean,10.60967184544077,10.0,N/A,False,FN
029414.jpg,057124.jpg,True,OpenFace,opencv,cosine,0.2765781443730414,0.1,72.34,False,FN
029414.jpg,057124.jpg,True,OpenFace,opencv,euclidean,0.7437447988941072,0.55,N/A,False,FN
029414.jpg,057124.jpg,True,OpenFace,ssd,cosine,0.16750776100033116,0.1,83.25,False,FN
029414.jpg,057124.jpg,True,OpenFace,ssd,euclidean,0.578805227752252,0.55,N/A,False,FN
029414.jpg,057124.jpg,True,OpenFace,mtcnn,cosine,0.25631356975376784,0.1,74.37,False,FN
029414.jpg,057124.jpg,True,OpenFace,mtcnn,euclidean,0.7159798531719287,0.55,N/A,False,FN
029414.jpg,057124.jpg,True,OpenFace,retinaface,cosine,0.1632667513568833,0.1,83.67,False,FN
029414.jpg,057124.jpg,True,OpenFace,retinaface,euclidean,0.5714311350047255,0.55,N/A,False,FN
029414.jpg,057124.jpg,True,ArcFace,opencv,cosine,0.4693995529691468,0.68,53.06,True,TP
029414.jpg,057124.jpg,True,ArcFace,opencv,euclidean,3.281895602458746,4.15,N/A,True,TP
029414.jpg,057124.jpg,True,ArcFace,ssd,cosine,0.5148545871413676,0.68,48.51,True,TP
029414.jpg,057124.jpg,True,ArcFace,ssd,euclidean,2.5870628759176197,4.15,N/A,True,TP
029414.jpg,057124.jpg,True,ArcFace,mtcnn,cosine,0.4976647445010872,0.68,50.23,True,TP
029414.jpg,057124.jpg,True,ArcFace,mtcnn,euclidean,3.056661657093687,4.15,N/A,True,TP
029414.jpg,057124.jpg,True,ArcFace,retinaface,cosine,0.5034769570405234,0.68,49.65,True,TP
029414.jpg,057124.jpg,True,ArcFace,retinaface,euclidean,2.806174761863435,4.15,N/A,True,TP
000003.jpg,053297.jpg,True,Facenet,ssd,cosine,0.7301568506221819,0.4,26.98,False,FN
000003.jpg,053297.jpg,True,Facenet,ssd,euclidean,11.292674234296806,10.0,N/A,False,FN
000003.jpg,053297.jpg,True,Facenet,mtcnn,cosine,0.7890048337361748,0.4,21.1,False,FN
000003.jpg,053297.jpg,True,Facenet,mtcnn,euclidean,12.055868111533107,10.0,N/A,False,FN
000003.jpg,053297.jpg,True,Facenet,retinaface,cosine,0.773325435886018,0.4,22.67,False,FN
000003.jpg,053297.jpg,True,Facenet,retinaface,euclidean,11.570673259906117,10.0,N/A,False,FN
000003.jpg,053297.jpg,True,OpenFace,ssd,cosine,0.26772826830167307,0.1,73.23,False,FN
000003.jpg,053297.jpg,True,OpenFace,ssd,euclidean,0.7317489829239857,0.55,N/A,False,FN
000003.jpg,053297.jpg,True,OpenFace,mtcnn,cosine,0.3421138930801658,0.1,65.79,False,FN
000003.jpg,053297.jpg,True,OpenFace,mtcnn,euclidean,0.8271806128993889,0.55,N/A,False,FN
000003.jpg,053297.jpg,True,OpenFace,retinaface,cosine,0.21295841311171215,0.1,78.7,False,FN
000003.jpg,053297.jpg,True,OpenFace,retinaface,euclidean,0.6526230254676609,0.55,N/A,False,FN
000003.jpg,053297.jpg,True,ArcFace,ssd,cosine,0.8774176897882224,0.68,12.26,False,FN
000003.jpg,053297.jpg,True,ArcFace,ssd,euclidean,4.544169875981087,4.15,N/A,False,FN
000003.jpg,053297.jpg,True,ArcFace,mtcnn,cosine,0.9563325497200877,0.68,4.37,False,FN
000003.jpg,053297.jpg,True,ArcFace,mtcnn,euclidean,6.93599903358546,4.15,N/A,False,FN
000003.jpg,053297.jpg,True,ArcFace,retinaface,cosine,0.8881872843451889,0.68,11.18,False,FN
000003.jpg,053297.jpg,True,ArcFace,retinaface,euclidean,5.66673754969518,4.15,N/A,False,FN
029414.jpg,064398.jpg,True,Facenet,opencv,cosine,0.2937413630450252,0.4,70.63,True,TP
029414.jpg,064398.jpg,True,Facenet,opencv,euclidean,9.548296727479713,10.0,N/A,True,TP
029414.jpg,064398.jpg,True,Facenet,ssd,cosine,0.2448867926957411,0.4,75.51,True,TP
029414.jpg,064398.jpg,True,Facenet,ssd,euclidean,8.302330936992217,10.0,N/A,True,TP
029414.jpg,064398.jpg,True,Facenet,mtcnn,cosine,0.29524763234813756,0.4,70.48,True,TP
029414.jpg,064398.jpg,True,Facenet,mtcnn,euclidean,9.233083665978814,10.0,N/A,True,TP
029414.jpg,064398.jpg,True,Facenet,retinaface,cosine,0.26083594338356675,0.4,73.92,True,TP
029414.jpg,064398.jpg,True,Facenet,retinaface,euclidean,8.790055413874526,10.0,N/A,True,TP
029414.jpg,064398.jpg,True,OpenFace,opencv,cosine,0.09173094617679833,0.1,90.83,True,TP
029414.jpg,064398.jpg,True,OpenFace,opencv,euclidean,0.4283245359545076,0.55,N/A,True,TP
029414.jpg,064398.jpg,True,OpenFace,ssd,cosine,0.10202121892592353,0.1,89.8,False,FN
029414.jpg,064398.jpg,True,OpenFace,ssd,euclidean,0.45171053923302973,0.55,N/A,True,TP
029414.jpg,064398.jpg,True,OpenFace,mtcnn,cosine,0.11514256621333663,0.1,88.49,False,FN
029414.jpg,064398.jpg,True,OpenFace,mtcnn,euclidean,0.47988033734040975,0.55,N/A,True,TP
029414.jpg,064398.jpg,True,OpenFace,retinaface,cosine,0.1924883614646542,0.1,80.75,False,FN
029414.jpg,064398.jpg,True,OpenFace,retinaface,euclidean,0.6204649533405595,0.55,N/A,False,FN
029414.jpg,064398.jpg,True,ArcFace,opencv,cosine,0.46756863205565724,0.68,53.24,True,TP
029414.jpg,064398.jpg,True,ArcFace,opencv,euclidean,3.077807221005966,4.15,N/A,True,TP
029414.jpg,064398.jpg,True,ArcFace,ssd,cosine,0.38169291347684964,0.68,61.83,True,TP
029414.jpg,064398.jpg,True,ArcFace,ssd,euclidean,1.874166690666223,4.15,N/A,True,TP
029414.jpg,064398.jpg,True,ArcFace,mtcnn,cosine,0.4224894628472077,0.68,57.75,True,TP
029414.jpg,064398.jpg,True,ArcFace,mtcnn,euclidean,2.4761589383978677,4.15,N/A,True,TP
029414.jpg,064398.jpg,True,ArcFace,retinaface,cosine,0.39212272585540664,0.68,60.79,True,TP
029414.jpg,064398.jpg,True,ArcFace,retinaface,euclidean,2.226973917456103,4.15,N/A,True,TP
000002.jpg,000008.jpg,False,Facenet,opencv,cosine,1.0160971845456945,0.4,0.0,False,TN
000002.jpg,000008.jpg,False,Facenet,opencv,euclidean,18.07425046925092,10.0,N/A,False,TN
000002.jpg,000008.jpg,False,Facenet,ssd,cosine,0.9581869241915033,0.4,4.18,False,TN
000002.jpg,000008.jpg,False,Facenet,ssd,euclidean,17.293585403640265,10.0,N/A,False,TN
000002.jpg,000008.jpg,False,Facenet,mtcnn,cosine,0.9881778815500066,0.4,1.18,False,TN
000002.jpg,000008.jpg,False,Facenet,mtcnn,euclidean,17.4240153593649,10.0,N/A,False,TN
000002.jpg,000008.jpg,False,Facenet,retinaface,cosine,0.9676316782736425,0.4,3.24,False,TN
000002.jpg,000008.jpg,False,Facenet,retinaface,euclidean,17.179279756204693,10.0,N/A,False,TN
000002.jpg,000008.jpg,False,OpenFace,opencv,cosine,0.5509972622414425,0.1,44.9,False,TN
000002.jpg,000008.jpg,False,OpenFace,opencv,euclidean,1.0497592431428675,0.55,N/A,False,TN
000002.jpg,000008.jpg,False,OpenFace,ssd,cosine,0.282757686809722,0.1,71.72,False,TN
000002.jpg,000008.jpg,False,OpenFace,ssd,euclidean,0.7520075569182623,0.55,N/A,False,TN
000002.jpg,000008.jpg,False,OpenFace,mtcnn,cosine,0.4186318929653996,0.1,58.14,False,TN
000002.jpg,000008.jpg,False,OpenFace,mtcnn,euclidean,0.9150212270337162,0.55,N/A,False,TN
000002.jpg,000008.jpg,False,OpenFace,retinaface,cosine,0.24654304138311756,0.1,75.35,False,TN
000002.jpg,000008.jpg,False,OpenFace,retinaface,euclidean,0.7022008977995312,0.55,N/A,False,TN
000002.jpg,000008.jpg,False,ArcFace,opencv,cosine,0.9602596671663006,0.68,3.97,False,TN
000002.jpg,000008.jpg,False,ArcFace,opencv,euclidean,5.191828569741579,4.15,N/A,False,TN
000002.jpg,000008.jpg,False,ArcFace,ssd,cosine,0.9776958101116348,0.68,2.23,False,TN
000002.jpg,000008.jpg,False,ArcFace,ssd,euclidean,5.45780086805016,4.15,N/A,False,TN
000002.jpg,000008.jpg,False,ArcFace,mtcnn,cosine,0.9951315646403875,0.68,0.49,False,TN
000002.jpg,000008.jpg,False,ArcFace,mtcnn,euclidean,5.778226739623739,4.15,N/A,False,TN
000002.jpg,000008.jpg,False,ArcFace,retinaface,cosine,0.9561218183069171,0.68,4.39,False,TN
000002.jpg,000008.jpg,False,ArcFace,retinaface,euclidean,5.636798466153973,4.15,N/A,False,TN
018964.jpg,049401.jpg,True,Facenet,opencv,cosine,0.44703219028544283,0.4,55.3,False,FN
018964.jpg,049401.jpg,True,Facenet,opencv,euclidean,10.493475371056485,10.0,N/A,False,FN
018964.jpg,049401.jpg,True,Facenet,ssd,cosine,0.46769851630026293,0.4,53.23,False,FN
018964.jpg,049401.jpg,True,Facenet,ssd,euclidean,10.977122082397278,10.0,N/A,False,FN
018964.jpg,049401.jpg,True,Facenet,mtcnn,cosine,0.5034370736874383,0.4,49.66,False,FN
018964.jpg,049401.jpg,True,Facenet,mtcnn,euclidean,11.381259504100571,10.0,N/A,False,FN
018964.jpg,049401.jpg,True,Facenet,retinaface,cosine,0.4549022423350413,0.4,54.51,False,FN
018964.jpg,049401.jpg,True,Facenet,retinaface,euclidean,11.060453180010466,10.0,N/A,False,FN
018964.jpg,049401.jpg,True,OpenFace,opencv,cosine,0.18311401222889034,0.1,81.69,False,FN
018964.jpg,049401.jpg,True,OpenFace,opencv,euclidean,0.6051677644241865,0.55,N/A,False,FN
018964.jpg,049401.jpg,True,OpenFace,ssd,cosine,0.1945936152384854,0.1,80.54,False,FN
018964.jpg,049401.jpg,True,OpenFace,ssd,euclidean,0.6238487386492676,0.55,N/A,False,FN
018964.jpg,049401.jpg,True,OpenFace,mtcnn,cosine,0.19803968620130352,0.1,80.2,False,FN
018964.jpg,049401.jpg,True,OpenFace,mtcnn,euclidean,0.6293483738260474,0.55,N/A,False,FN
018964.jpg,049401.jpg,True,OpenFace,retinaface,cosine,0.33547645676349414,0.1,66.45,False,FN
018964.jpg,049401.jpg,True,OpenFace,retinaface,euclidean,0.8191171900522397,0.55,N/A,False,FN
018964.jpg,049401.jpg,True,ArcFace,opencv,cosine,0.6750208365563175,0.68,32.5,True,TP
018964.jpg,049401.jpg,True,ArcFace,opencv,euclidean,3.7411276126600765,4.15,N/A,True,TP
018964.jpg,049401.jpg,True,ArcFace,ssd,cosine,0.7448599629102015,0.68,25.51,False,FN
018964.jpg,049401.jpg,True,ArcFace,ssd,euclidean,4.138395928543232,4.15,N/A,True,TP
018964.jpg,049401.jpg,True,ArcFace,mtcnn,cosine,0.7136763460860106,0.68,28.63,False,FN
018964.jpg,049401.jpg,True,ArcFace,mtcnn,euclidean,4.107271227408125,4.15,N/A,True,TP
018964.jpg,049401.jpg,True,ArcFace,retinaface,cosine,0.6815918984854246,0.68,31.84,False,FN
018964.jpg,049401.jpg,True,ArcFace,retinaface,euclidean,4.066108035762671,4.15,N/A,True,TP
008201.jpg,045445.jpg,True,Facenet,opencv,cosine,0.28193896564609855,0.4,71.81,True,TP
008201.jpg,045445.jpg,True,Facenet,opencv,euclidean,9.64073405527281,10.0,N/A,True,TP
008201.jpg,045445.jpg,True,Facenet,ssd,cosine,0.24582144884113222,0.4,75.42,True,TP
008201.jpg,045445.jpg,True,Facenet,ssd,euclidean,8.534587109927358,10.0,N/A,True,TP
008201.jpg,045445.jpg,True,Facenet,mtcnn,cosine,0.2052435368074792,0.4,79.48,True,TP
008201.jpg,045445.jpg,True,Facenet,mtcnn,euclidean,7.955262532335323,10.0,N/A,True,TP
008201.jpg,045445.jpg,True,Facenet,retinaface,cosine,0.2027867162257866,0.4,79.72,True,TP
008201.jpg,045445.jpg,True,Facenet,retinaface,euclidean,7.785632238367905,10.0,N/A,True,TP
008201.jpg,045445.jpg,True,OpenFace,opencv,cosine,0.1881849181368096,0.1,81.18,False,FN
008201.jpg,045445.jpg,True,OpenFace,opencv,euclidean,0.6134899088172427,0.55,N/A,False,FN
008201.jpg,045445.jpg,True,OpenFace,ssd,cosine,0.20384081410932875,0.1,79.62,False,FN
008201.jpg,045445.jpg,True,OpenFace,ssd,euclidean,0.6384995221517248,0.55,N/A,False,FN
008201.jpg,045445.jpg,True,OpenFace,mtcnn,cosine,0.20069222458446878,0.1,79.93,False,FN
008201.jpg,045445.jpg,True,OpenFace,mtcnn,euclidean,0.6335490810574143,0.55,N/A,False,FN
008201.jpg,045445.jpg,True,OpenFace,retinaface,cosine,0.17116202814182024,0.1,82.88,False,FN
008201.jpg,045445.jpg,True,OpenFace,retinaface,euclidean,0.5850846682012647,0.55,N/A,False,FN
008201.jpg,045445.jpg,True,ArcFace,opencv,cosine,0.37642237284078284,0.68,62.36,True,TP
008201.jpg,045445.jpg,True,ArcFace,opencv,euclidean,3.458700681557296,4.15,N/A,True,TP
008201.jpg,045445.jpg,True,ArcFace,ssd,cosine,0.3638086727714904,0.68,63.62,True,TP
008201.jpg,045445.jpg,True,ArcFace,ssd,euclidean,3.581263660228865,4.15,N/A,True,TP
008201.jpg,045445.jpg,True,ArcFace,mtcnn,cosine,0.3253660768816564,0.68,67.46,True,TP
008201.jpg,045445.jpg,True,ArcFace,mtcnn,euclidean,3.6645063957169914,4.15,N/A,True,TP
008201.jpg,045445.jpg,True,ArcFace,retinaface,cosine,0.3190006133619626,0.68,68.1,True,TP
008201.jpg,045445.jpg,True,ArcFace,retinaface,euclidean,3.50654825825179,4.15,N/A,True,TP
000004.jpg,010191.jpg,True,Facenet,ssd,cosine,0.5997776831380143,0.4,40.02,False,FN
000004.jpg,010191.jpg,True,Facenet,ssd,euclidean,11.121917382704552,10.0,N/A,False,FN
000004.jpg,010191.jpg,True,Facenet,mtcnn,cosine,0.45341675601633047,0.4,54.66,False,FN
000004.jpg,010191.jpg,True,Facenet,mtcnn,euclidean,8.88507809833723,10.0,N/A,True,TP
000004.jpg,010191.jpg,True,Facenet,retinaface,cosine,0.5222324607123133,0.4,47.78,False,FN
000004.jpg,010191.jpg,True,Facenet,retinaface,euclidean,9.91037761117837,10.0,N/A,True,TP
000004.jpg,010191.jpg,True,OpenFace,ssd,cosine,0.23787767201918397,0.1,76.21,False,FN
000004.jpg,010191.jpg,True,OpenFace,ssd,euclidean,0.689750224744362,0.55,N/A,False,FN
000004.jpg,010191.jpg,True,OpenFace,mtcnn,cosine,0.5409916491036173,0.1,45.9,False,FN
000004.jpg,010191.jpg,True,OpenFace,mtcnn,euclidean,1.0401842254820926,0.55,N/A,False,FN
000004.jpg,010191.jpg,True,OpenFace,retinaface,cosine,0.3357243763302932,0.1,66.43,False,FN
000004.jpg,010191.jpg,True,OpenFace,retinaface,euclidean,0.8194197913688784,0.55,N/A,False,FN
000004.jpg,010191.jpg,True,ArcFace,ssd,cosine,0.7089067373159355,0.68,29.11,False,FN
000004.jpg,010191.jpg,True,ArcFace,ssd,euclidean,2.9465181270484013,4.15,N/A,True,TP
000004.jpg,010191.jpg,True,ArcFace,mtcnn,cosine,0.7517668657415986,0.68,24.82,False,FN
000004.jpg,010191.jpg,True,ArcFace,mtcnn,euclidean,4.064957629103633,4.15,N/A,True,TP
000004.jpg,010191.jpg,True,ArcFace,retinaface,cosine,0.6336081866406205,0.68,36.64,True,TP
000004.jpg,010191.jpg,True,ArcFace,retinaface,euclidean,2.4377606596773913,4.15,N/A,True,TP
038887.jpg,052374.jpg,True,Facenet,ssd,cosine,0.43329553394179643,0.4,56.67,False,FN
038887.jpg,052374.jpg,True,Facenet,ssd,euclidean,11.286394076035192,10.0,N/A,False,FN
038887.jpg,052374.jpg,True,Facenet,mtcnn,cosine,0.5398746879390233,0.4,46.01,False,FN
038887.jpg,052374.jpg,True,Facenet,mtcnn,euclidean,12.153046883021242,10.0,N/A,False,FN
038887.jpg,052374.jpg,True,Facenet,retinaface,cosine,0.4902964722947214,0.4,50.97,False,FN
038887.jpg,052374.jpg,True,Facenet,retinaface,euclidean,11.61819059908538,10.0,N/A,False,FN
038887.jpg,052374.jpg,True,OpenFace,ssd,cosine,0.5689764784712934,0.1,43.1,False,FN
038887.jpg,052374.jpg,True,OpenFace,ssd,euclidean,1.0667488077451996,0.55,N/A,False,FN
038887.jpg,052374.jpg,True,OpenFace,mtcnn,cosine,0.5696251632354445,0.1,43.04,False,FN
038887.jpg,052374.jpg,True,OpenFace,mtcnn,euclidean,1.0673567428152166,0.55,N/A,False,FN
038887.jpg,052374.jpg,True,OpenFace,retinaface,cosine,0.4977827584869512,0.1,50.22,False,FN
038887.jpg,052374.jpg,True,OpenFace,retinaface,euclidean,0.9977802673549155,0.55,N/A,False,FN
038887.jpg,052374.jpg,True,ArcFace,ssd,cosine,0.660116003311984,0.68,33.99,True,TP
038887.jpg,052374.jpg,True,ArcFace,ssd,euclidean,3.89650910031955,4.15,N/A,True,TP
038887.jpg,052374.jpg,True,ArcFace,mtcnn,cosine,0.6662607673185168,0.68,33.37,True,TP
038887.jpg,052374.jpg,True,ArcFace,mtcnn,euclidean,4.23379656045429,4.15,N/A,False,FN
038887.jpg,052374.jpg,True,ArcFace,retinaface,cosine,0.7286131975501521,0.68,27.14,False,FN
038887.jpg,052374.jpg,True,ArcFace,retinaface,euclidean,4.1655750657791,4.15,N/A,False,FN
000003.jpg,000008.jpg,False,Facenet,ssd,cosine,0.782154743448168,0.4,21.78,False,TN
000003.jpg,000008.jpg,False,Facenet,ssd,euclidean,12.519087313035477,10.0,N/A,False,TN
000003.jpg,000008.jpg,False,Facenet,mtcnn,cosine,0.8116040945144641,0.4,18.84,False,TN
000003.jpg,000008.jpg,False,Facenet,mtcnn,euclidean,12.33564869834209,10.0,N/A,False,TN
000003.jpg,000008.jpg,False,Facenet,retinaface,cosine,0.873186760467867,0.4,12.68,False,TN
000003.jpg,000008.jpg,False,Facenet,retinaface,euclidean,12.586505058857295,10.0,N/A,False,TN
000003.jpg,000008.jpg,False,OpenFace,ssd,cosine,0.23466879912492122,0.1,76.53,False,TN
000003.jpg,000008.jpg,False,OpenFace,ssd,euclidean,0.6850822212305082,0.55,N/A,False,TN
000003.jpg,000008.jpg,False,OpenFace,mtcnn,cosine,0.28002365246864447,0.1,72.0,False,TN
000003.jpg,000008.jpg,False,OpenFace,mtcnn,euclidean,0.7483630911767977,0.55,N/A,False,TN
000003.jpg,000008.jpg,False,OpenFace,retinaface,cosine,0.21661230035364354,0.1,78.34,False,TN
000003.jpg,000008.jpg,False,OpenFace,retinaface,euclidean,0.6581979883967081,0.55,N/A,False,TN
000003.jpg,000008.jpg,False,ArcFace,ssd,cosine,0.927701027566309,0.68,7.23,False,TN
000003.jpg,000008.jpg,False,ArcFace,ssd,euclidean,4.712982637094623,4.15,N/A,False,TN
000003.jpg,000008.jpg,False,ArcFace,mtcnn,cosine,0.9595790068140375,0.68,4.04,False,TN
000003.jpg,000008.jpg,False,ArcFace,mtcnn,euclidean,6.925450300099465,4.15,N/A,False,TN
000003.jpg,000008.jpg,False,ArcFace,retinaface,cosine,0.9442295733806803,0.68,5.58,False,TN
000003.jpg,000008.jpg,False,ArcFace,retinaface,euclidean,6.094906667563851,4.15,N/A,False,TN
000007.jpg,008201.jpg,True,Facenet,opencv,cosine,0.27150488304806064,0.4,72.85,True,TP
000007.jpg,008201.jpg,True,Facenet,opencv,euclidean,9.23699526590312,10.0,N/A,True,TP
000007.jpg,008201.jpg,True,Facenet,ssd,cosine,0.20254384284677351,0.4,79.75,True,TP
000007.jpg,008201.jpg,True,Facenet,ssd,euclidean,7.798056754548534,10.0,N/A,True,TP
000007.jpg,008201.jpg,True,Facenet,mtcnn,cosine,0.20925980368049635,0.4,79.07,True,TP
000007.jpg,008201.jpg,True,Facenet,mtcnn,euclidean,7.895661853224255,10.0,N/A,True,TP
000007.jpg,008201.jpg,True,Facenet,retinaface,cosine,0.18040180161694996,0.4,81.96,True,TP
000007.jpg,008201.jpg,True,Facenet,retinaface,euclidean,7.243054433621211,10.0,N/A,True,TP
000007.jpg,008201.jpg,True,OpenFace,opencv,cosine,0.2880827793039713,0.1,71.19,False,FN
000007.jpg,008201.jpg,True,OpenFace,opencv,euclidean,0.75905574017824,0.55,N/A,False,FN
000007.jpg,008201.jpg,True,OpenFace,ssd,cosine,0.28734194622081977,0.1,71.27,False,FN
000007.jpg,008201.jpg,True,OpenFace,ssd,euclidean,0.758079071197208,0.55,N/A,False,FN
000007.jpg,008201.jpg,True,OpenFace,mtcnn,cosine,0.2451416900895974,0.1,75.49,False,FN
000007.jpg,008201.jpg,True,OpenFace,mtcnn,euclidean,0.7002023622571167,0.55,N/A,False,FN
000007.jpg,008201.jpg,True,OpenFace,retinaface,cosine,0.32310607833964555,0.1,67.69,False,FN
000007.jpg,008201.jpg,True,OpenFace,retinaface,euclidean,0.8038732721726929,0.55,N/A,False,FN
000007.jpg,008201.jpg,True,ArcFace,opencv,cosine,0.4195218357889211,0.68,58.05,True,TP
000007.jpg,008201.jpg,True,ArcFace,opencv,euclidean,3.557009116400027,4.15,N/A,True,TP
000007.jpg,008201.jpg,True,ArcFace,ssd,cosine,0.3171937785254252,0.68,68.28,True,TP
000007.jpg,008201.jpg,True,ArcFace,ssd,euclidean,3.3889005483826953,4.15,N/A,True,TP
000007.jpg,008201.jpg,True,ArcFace,mtcnn,cosine,0.3897929242829836,0.68,61.02,True,TP
000007.jpg,008201.jpg,True,ArcFace,mtcnn,euclidean,3.9675276522324694,4.15,N/A,True,TP
000007.jpg,008201.jpg,True,ArcFace,retinaface,cosine,0.38997314491363033,0.68,61.0,True,TP
000007.jpg,008201.jpg,True,ArcFace,retinaface,euclidean,3.714972233249224,4.15,N/A,True,TP
000002.jpg,024291.jpg,True,Facenet,opencv,cosine,0.46108334720722843,0.4,53.89,False,FN
000002.jpg,024291.jpg,True,Facenet,opencv,euclidean,11.974872284365592,10.0,N/A,False,FN
000002.jpg,024291.jpg,True,Facenet,ssd,cosine,0.3622334160237849,0.4,63.78,True,TP
000002.jpg,024291.jpg,True,Facenet,ssd,euclidean,10.379463482633893,10.0,N/A,False,FN
000002.jpg,024291.jpg,True,Facenet,mtcnn,cosine,0.44422566111195505,0.4,55.58,False,FN
000002.jpg,024291.jpg,True,Facenet,mtcnn,euclidean,11.676910746364712,10.0,N/A,False,FN
000002.jpg,024291.jpg,True,Facenet,retinaface,cosine,0.3660123870279949,0.4,63.4,True,TP
